"","Sub","Con","Pred","Cat_n","Choice","RT","Conf","Want2See","MotCon"
"2913","120","Comp","0",40,1,1.6566,3,1,TRUE
"2914","120","Comp","0",0,0,1.0915,5,1,FALSE
"2915","120","Comp","0",40,1,1.3981,3,1,TRUE
"2916","120","Comp","0",60,1,1.2234,5,1,TRUE
"2917","120","Comp","0",60,1,1.1,5,1,TRUE
"2918","120","Comp","1",0,0,0.9475,5,0,TRUE
"2919","120","Comp","1",60,1,1.027,5,0,FALSE
"2920","120","Comp","0",50,1,0.9018,4,1,TRUE
"2921","120","Coop","1",40,1,1.4975,3,1,TRUE
"2922","120","Coop","0",50,1,1.1184,5,0,FALSE
"2923","120","Coop","1",50,1,1.3677,4,1,TRUE
"2924","120","Coop","0",55,1,1.212,4,0,FALSE
"2925","120","Coop","1",55,1,1.0119,5,1,TRUE
"2926","120","Coop","1",0,0,0.9776,5,1,FALSE
"2927","120","Coop","0",55,1,1.2772,4,0,FALSE
"2928","120","Coop","1",35,0,1.2422,5,1,FALSE
"2929","120","Coop","1",60,1,0.9209,5,1,TRUE
"2930","120","Coop","0",40,0,1.2424,4,0,TRUE
"2931","120","Coop","0",40,0,1.2304,4,0,TRUE
"2932","120","Coop","0",65,1,1.034,4,0,FALSE
"2933","120","Coop","0",45,1,0.9008,4,0,FALSE
"2934","120","Coop","0",45,0,1.4054,3,0,TRUE
"2935","120","Coop","0",50,1,1.9277,3,0,FALSE
"2936","120","Coop","1",55,1,1.1768,4,1,TRUE
"2937","120","Coop","1",45,0,1.8532,3,1,FALSE
"2938","120","Coop","1",55,1,1.5634,4,1,TRUE
"2939","120","Coop","0",50,1,1.1985,5,0,FALSE
"2940","120","Coop","1",55,1,1.5955,4,1,TRUE
"2941","120","Coop","1",50,1,0.9597,4,1,TRUE
"2942","120","Coop","0",65,1,0.9007,5,0,FALSE
"2943","120","Coop","0",55,1,1.2423,4,0,FALSE
"2944","120","Coop","1",40,1,0.7892,3,1,TRUE
"2945","120","Coop","0",50,1,0.7742,5,0,FALSE
"2946","120","Coop","1",65,1,1.6715,5,1,TRUE
"2947","120","Coop","1",55,0,1.9903,2,1,FALSE
"2948","120","Coop","1",60,1,1.0682,5,1,TRUE
"2949","120","Coop","1",60,1,0.8099,5,1,TRUE
"2950","120","Coop","1",100,1,0.9923,5,1,TRUE
"2951","120","Coop","0",45,1,1.5709,3,0,FALSE
"2952","120","Coop","1",55,1,1.2015,5,1,TRUE
"2953","120","Coop","1",65,1,1.1924,5,1,TRUE
"2954","120","Coop","0",0,0,0.9059,5,0,TRUE
"2955","120","Coop","1",40,0,1.2565,4,1,FALSE
"2956","120","Coop","1",60,1,1.4495,4,1,TRUE
"2957","120","Coop","1",50,1,1.0384,4,1,TRUE
"2958","120","Coop","1",50,1,1.1197,4,1,TRUE
"2959","120","Coop","1",40,0,1.685,3,1,FALSE
"2960","120","Coop","0",60,1,0.792,5,0,FALSE
"2961","120","Comp","1",60,1,0.8797,5,0,FALSE
"2962","120","Comp","1",50,0,1.9975,2,0,TRUE
"2963","120","Comp","0",50,1,0.7908,4,1,TRUE
"2964","120","Comp","0",65,1,0.8934,5,1,TRUE
"2965","120","Comp","1",50,1,1.3706,3,0,FALSE
"2966","120","Comp","1",50,1,1.5573,4,0,FALSE
"2967","120","Comp","1",60,1,1.242,5,0,FALSE
"2968","120","Comp","0",50,1,1.5627,3,1,TRUE
"2969","120","Comp","1",55,0,2.3322,2,0,TRUE
"2970","120","Comp","1",45,0,2.6029,1,0,TRUE
"2971","120","Comp","1",55,1,0.9351,5,0,FALSE
"2972","120","Comp","0",45,0,3.3532,2,1,FALSE
"2973","120","Comp","0",60,1,0.9028,5,1,TRUE
"2974","120","Comp","1",65,1,0.8149,4,0,FALSE
"2975","120","Comp","1",45,0,2.0023,3,0,TRUE
"2976","120","Comp","1",65,1,1.3948,4,0,FALSE
"2977","120","Comp","1",35,0,1.3399,5,0,TRUE
"2978","120","Comp","0",40,0,1.5686,3,1,FALSE
"2979","120","Comp","0",65,1,1.1597,5,1,TRUE
"2980","120","Comp","0",50,0,1.5505,3,1,FALSE
"2981","120","Comp","1",45,0,1.4634,4,0,TRUE
"2982","120","Comp","1",100,1,0.5507,5,0,FALSE
"2983","120","Comp","0",55,1,1.6621,4,1,TRUE
"2984","120","Comp","0",55,1,1.2926,5,1,TRUE
"2985","120","Comp","0",55,1,1.8003,4,1,TRUE
"2986","120","Comp","1",50,1,1.4793,3,0,FALSE
"2987","120","Comp","1",65,1,1.1283,5,0,FALSE
"2988","120","Comp","0",45,1,3.1803,2,1,TRUE
"2989","120","Comp","1",45,0,1.3841,3,0,TRUE
"2990","120","Comp","1",50,1,0.8277,5,0,FALSE
"2991","120","Comp","0",45,1,1.5701,3,1,TRUE
"2992","120","Comp","1",55,1,0.9492,5,0,FALSE
"2993","120","Comp","1",45,1,1.7532,4,0,FALSE
"2994","120","Comp","1",50,1,2.3293,3,0,FALSE
"2995","120","Comp","1",55,1,0.9155,4,0,FALSE
"2996","120","Comp","1",55,1,1.313,4,0,FALSE
"2997","120","Comp","1",60,1,1.1978,4,0,FALSE
"2998","120","Comp","1",55,1,1.4914,4,0,FALSE
"2999","120","Comp","1",40,0,1.4035,4,0,TRUE
"3000","120","Comp","0",35,0,1.5082,4,1,FALSE
"3001","120","Coop","1",45,0,1.5318,4,1,FALSE
"3002","120","Coop","1",35,0,1.1721,5,1,FALSE
"3003","120","Coop","0",100,1,1.4676,5,0,FALSE
"3004","120","Coop","1",45,0,2.3167,3,1,FALSE
"3005","120","Coop","1",45,1,2.0405,2,1,TRUE
"3006","120","Coop","0",40,0,2.1025,4,0,TRUE
"3007","120","Coop","0",35,0,0.9501,4,0,TRUE
"3008","120","Coop","0",45,1,1.0535,4,0,FALSE
"3009","120","Coop","0",40,0,1.78,3,0,TRUE
"3010","120","Coop","0",45,0,2.3379,3,0,TRUE
"3011","120","Coop","0",45,1,2.5014,4,0,FALSE
"3012","120","Coop","1",45,1,1.1359,4,1,TRUE
"3013","120","Coop","1",60,1,1.0255,5,1,TRUE
"3014","120","Coop","0",45,0,1.2058,3,0,TRUE
"3015","120","Coop","0",55,1,0.973,4,0,FALSE
"3016","120","Coop","0",35,0,1.478,3,0,TRUE
"3017","120","Coop","0",65,1,1.2037,5,0,FALSE
"3018","120","Coop","0",50,1,2.188,4,0,FALSE
"3019","120","Coop","0",55,1,1.3173,4,0,FALSE
"3020","120","Coop","0",60,1,1.1359,5,0,FALSE
"3021","120","Coop","0",55,1,0.9943,5,0,FALSE
"3022","120","Coop","1",50,1,2.0312,3,1,TRUE
"3023","120","Coop","1",45,1,1.5661,4,1,TRUE
"3024","120","Coop","1",40,0,1.606,3,1,FALSE
"3025","120","Coop","0",55,1,1.9215,4,0,FALSE
"3026","120","Coop","1",45,1,2.1811,2,1,TRUE
"3027","120","Coop","0",50,1,1.5617,4,0,FALSE
"3028","120","Coop","1",35,0,1.6831,4,1,FALSE
"3029","120","Coop","0",60,1,1.1495,4,0,FALSE
"3030","120","Coop","0",35,0,1.2401,3,0,TRUE
"3031","120","Coop","0",50,1,2.3814,3,0,FALSE
"3032","120","Coop","0",60,1,0.9563,5,0,FALSE
"3033","120","Coop","1",50,1,0.9255,4,1,TRUE
"3034","120","Coop","0",50,1,2.4024,3,0,FALSE
"3035","120","Coop","1",50,1,0.8951,4,1,TRUE
"3036","120","Coop","1",55,1,0.9671,5,1,TRUE
"3037","120","Coop","0",60,1,0.8351,5,0,FALSE
"3038","120","Coop","0",40,0,1.0642,4,0,TRUE
"3039","120","Coop","1",65,1,1.4414,4,1,TRUE
"3040","120","Coop","1",50,1,2.7615,4,1,TRUE
"3041","121","Comp","1",0,0,0.7907,5,0,TRUE
"3042","121","Comp","0",40,0,1.2723,3,1,FALSE
"3043","121","Comp","0",65,1,1.465,3,1,TRUE
"3044","121","Comp","1",65,1,0.9083,5,0,FALSE
"3045","121","Comp","1",50,0,2.8884,1,0,TRUE
"3046","121","Comp","0",55,1,1.1408,5,1,TRUE
"3047","121","Comp","0",50,0,1.4186,3,1,FALSE
"3048","121","Comp","0",45,0,0.8919,5,1,FALSE
"3049","121","Comp","1",55,1,1.6317,5,0,FALSE
"3050","121","Comp","0",45,0,0.7861,4,1,FALSE
"3051","121","Comp","1",100,1,1.5087,5,0,FALSE
"3052","121","Comp","0",60,1,1.4146,4,1,TRUE
"3053","121","Comp","0",40,0,1.0704,4,1,FALSE
"3054","121","Comp","1",35,0,1.0163,5,0,TRUE
"3055","121","Comp","1",40,0,1.2277,4,0,TRUE
"3056","121","Comp","1",50,0,2.6762,3,0,TRUE
"3057","121","Comp","1",55,1,0.939,4,0,FALSE
"3058","121","Comp","0",0,0,1.1693,5,1,FALSE
"3059","121","Comp","1",45,0,1.3668,5,0,TRUE
"3060","121","Comp","1",55,1,0.8975,3,0,FALSE
"3061","121","Comp","1",45,0,2.0677,3,0,TRUE
"3062","121","Comp","1",40,0,1.1692,2,0,TRUE
"3063","121","Comp","0",45,1,1.5249,3,1,TRUE
"3064","121","Comp","1",60,1,0.8542,4,0,FALSE
"3065","121","Comp","1",40,1,0.9515,1,0,FALSE
"3066","121","Comp","0",40,1,1.8465,3,1,TRUE
"3067","121","Comp","0",55,1,1.1188,4,1,TRUE
"3068","121","Comp","0",50,1,1.139,4,1,TRUE
"3069","121","Comp","0",50,0,1.2581,4,1,FALSE
"3070","121","Comp","1",40,0,1.4564,3,0,TRUE
"3071","121","Comp","1",65,1,0.9085,4,0,FALSE
"3072","121","Comp","0",45,0,0.7968,2,1,FALSE
"3073","121","Comp","0",50,1,1.6761,1,1,TRUE
"3074","121","Comp","0",50,0,1.1007,3,1,FALSE
"3075","121","Comp","1",45,0,1.3631,3,0,TRUE
"3076","121","Comp","0",50,1,0.8693,4,1,TRUE
"3077","121","Comp","0",55,1,1.526,3,1,TRUE
"3078","121","Comp","1",60,1,0.9431,4,0,FALSE
"3079","121","Comp","1",50,0,1.0307,3,0,TRUE
"3080","121","Comp","1",60,1,0.7662,4,0,FALSE
"3081","121","Coop","0",55,1,0.9193,4,0,FALSE
"3082","121","Coop","1",45,0,0.9092,4,1,FALSE
"3083","121","Coop","0",45,0,1.76,1,0,TRUE
"3084","121","Coop","0",60,1,0.8222,4,0,FALSE
"3085","121","Coop","1",40,1,1.8751,2,1,TRUE
"3086","121","Coop","0",60,1,0.8538,3,0,FALSE
"3087","121","Coop","1",60,1,1.6131,4,1,TRUE
"3088","121","Coop","0",60,1,1.3946,3,0,FALSE
"3089","121","Coop","1",50,1,0.914,1,1,TRUE
"3090","121","Coop","1",55,0,1.3667,4,1,FALSE
"3091","121","Coop","1",40,0,0.9265,3,1,FALSE
"3092","121","Coop","1",35,0,0.8766,4,1,FALSE
"3093","121","Coop","1",50,1,2.0056,3,1,TRUE
"3094","121","Coop","0",60,1,2.3739,3,0,FALSE
"3095","121","Coop","1",60,1,0.8384,5,1,TRUE
"3096","121","Coop","0",60,1,1.0213,4,0,FALSE
"3097","121","Coop","1",0,0,0.6102,5,1,FALSE
"3098","121","Coop","0",0,0,0.8376,5,0,TRUE
"3099","121","Coop","1",45,0,1.6599,1,1,FALSE
"3100","121","Coop","0",100,1,0.9103,5,0,FALSE
"3101","121","Coop","0",45,0,0.8978,5,0,TRUE
"3102","121","Coop","0",40,0,1.6659,1,0,TRUE
"3103","121","Coop","0",50,1,0.9961,4,0,FALSE
"3104","121","Coop","0",55,1,1.0977,3,0,FALSE
"3105","121","Coop","0",35,0,0.9034,4,0,TRUE
"3106","121","Coop","1",50,1,1.0243,5,1,TRUE
"3107","121","Coop","0",45,0,2.5633,3,0,TRUE
"3108","121","Coop","0",45,0,1.1857,4,0,TRUE
"3109","121","Coop","1",50,0,0.8432,4,1,FALSE
"3110","121","Coop","0",45,0,0.6657,3,0,TRUE
"3111","121","Coop","0",50,1,1.2918,3,0,FALSE
"3112","121","Coop","1",65,0,0.6259,4,1,FALSE
"3113","121","Coop","0",50,1,0.7297,4,0,FALSE
"3114","121","Coop","1",45,0,0.8739,4,1,FALSE
"3115","121","Coop","0",55,1,0.8782,4,0,FALSE
"3116","121","Coop","1",60,0,2.1312,1,1,FALSE
"3117","121","Coop","1",100,1,0.6366,5,1,TRUE
"3118","121","Coop","0",50,0,2.3517,2,0,TRUE
"3119","121","Coop","1",50,1,1.4881,2,1,TRUE
"3120","121","Coop","0",45,0,1.785,2,0,TRUE
"3121","121","Comp","0",50,0,1.1784,4,1,FALSE
"3122","121","Comp","1",45,0,0.7262,4,0,TRUE
"3123","121","Comp","0",50,0,2.5735,3,1,FALSE
"3124","121","Comp","0",40,0,0.6349,4,1,FALSE
"3125","121","Comp","1",35,0,1.1632,4,0,TRUE
"3126","121","Comp","1",45,1,1.4322,4,0,FALSE
"3127","121","Comp","0",55,1,0.8988,4,1,TRUE
"3128","121","Comp","0",45,0,0.7954,5,1,FALSE
"3129","121","Comp","0",60,0,2.6482,3,1,FALSE
"3130","121","Comp","0",40,0,0.7985,4,1,FALSE
"3131","121","Comp","0",60,1,0.9063,4,1,TRUE
"3132","121","Comp","1",55,0,1.3163,3,0,TRUE
"3133","121","Comp","0",45,0,0.9365,5,1,FALSE
"3134","121","Comp","1",50,0,1.7425,3,0,TRUE
"3135","121","Comp","1",50,1,1.848,2,0,FALSE
"3136","121","Comp","0",55,1,1.0053,4,1,TRUE
"3137","121","Comp","1",50,0,0.9314,5,0,TRUE
"3138","121","Comp","1",65,1,1.068,4,0,FALSE
"3139","121","Comp","1",55,1,1.6967,4,0,FALSE
"3140","121","Comp","0",35,0,0.9052,3,1,FALSE
"3141","121","Comp","0",45,0,0.6657,5,1,FALSE
"3142","121","Comp","1",60,1,0.9118,5,0,FALSE
"3143","121","Comp","1",35,0,1.2709,4,0,TRUE
"3144","121","Comp","0",55,1,2.4089,2,1,TRUE
"3145","121","Comp","0",100,1,0.6501,5,1,TRUE
"3146","121","Comp","0",60,1,0.9158,5,1,TRUE
"3147","121","Comp","1",50,0,2.3698,2,0,TRUE
"3148","121","Comp","0",35,0,1.7219,4,1,FALSE
"3149","121","Comp","1",45,0,1.772,3,0,TRUE
"3150","121","Comp","0",35,0,1.7084,2,1,FALSE
"3151","121","Comp","1",50,0,0.7813,4,0,TRUE
"3152","121","Comp","0",65,1,1.8071,4,1,TRUE
"3153","121","Comp","0",65,1,0.8568,4,1,TRUE
"3154","121","Comp","1",55,1,1.0254,4,0,FALSE
"3155","121","Comp","0",55,1,1.006,4,1,TRUE
"3156","121","Comp","1",45,0,0.897,3,0,TRUE
"3157","121","Comp","0",60,1,1.7288,3,1,TRUE
"3158","121","Comp","1",60,1,0.749,5,0,FALSE
"3159","121","Comp","1",55,1,0.6869,5,0,FALSE
"3160","121","Comp","1",40,0,1.0955,3,0,TRUE
"3161","121","Coop","1",45,0,0.7527,4,1,FALSE
"3162","121","Coop","0",55,1,1.049,4,0,FALSE
"3163","121","Coop","0",40,0,0.7206,5,0,TRUE
"3164","121","Coop","0",35,0,0.5434,5,0,TRUE
"3165","121","Coop","1",55,0,0.8817,3,1,FALSE
"3166","121","Coop","0",50,1,1.8076,2,0,FALSE
"3167","121","Coop","0",65,1,0.7472,4,0,FALSE
"3168","121","Coop","0",35,0,0.8752,4,0,TRUE
"3169","121","Coop","1",45,1,2.4139,2,1,TRUE
"3170","121","Coop","1",55,1,1.0268,4,1,TRUE
"3171","121","Coop","1",40,0,1.9531,2,1,FALSE
"3172","121","Coop","0",40,0,1.4054,4,0,TRUE
"3173","121","Coop","1",65,1,1.0498,4,1,TRUE
"3174","121","Coop","1",40,1,0.6779,1,1,TRUE
"3175","121","Coop","1",40,0,1.2195,3,1,FALSE
"3176","121","Coop","1",55,0,1.5092,2,1,FALSE
"3177","121","Coop","0",55,1,1.3077,2,0,FALSE
"3178","121","Coop","0",50,0,1.2413,4,0,TRUE
"3179","121","Coop","1",50,1,1.9728,4,1,TRUE
"3180","121","Coop","1",60,1,0.7441,5,1,TRUE
"3181","121","Coop","1",50,1,1.6564,4,1,TRUE
"3182","121","Coop","1",55,1,1.1305,2,1,TRUE
"3183","121","Coop","1",45,0,0.9223,3,1,FALSE
"3184","121","Coop","0",50,0,0.6464,4,0,TRUE
"3185","121","Coop","1",65,1,1.2986,4,1,TRUE
"3186","121","Coop","0",55,1,1.2752,3,0,FALSE
"3187","121","Coop","1",55,1,1.5771,3,1,TRUE
"3188","121","Coop","1",45,0,1.0469,3,1,FALSE
"3189","121","Coop","1",35,0,0.9026,4,1,FALSE
"3190","121","Coop","0",40,0,0.6973,3,0,TRUE
"3191","121","Coop","0",65,1,0.8754,4,0,FALSE
"3192","121","Coop","0",50,0,1.5809,3,0,TRUE
"3193","121","Coop","1",50,1,1.8754,4,1,TRUE
"3194","121","Coop","0",40,0,0.8035,4,0,TRUE
"3195","121","Coop","0",65,1,0.793,3,0,FALSE
"3196","121","Coop","1",35,0,0.9505,3,1,FALSE
"3197","121","Coop","1",60,1,0.8084,4,1,TRUE
"3198","121","Coop","0",55,0,2.3406,3,0,TRUE
"3199","121","Coop","0",45,1,1.4446,3,0,FALSE
"3200","121","Coop","1",55,1,1.0327,5,1,TRUE
"3201","122","Coop","1",50,1,1.4206,3,1,TRUE
"3202","122","Coop","0",60,0,2.4011,1,0,TRUE
"3203","122","Coop","1",0,0,1.9098,5,1,FALSE
"3204","122","Coop","0",45,0,1.8079,3,0,TRUE
"3205","122","Coop","0",50,1,2.0888,2,0,FALSE
"3206","122","Coop","0",55,0,1.4547,2,0,TRUE
"3207","122","Coop","0",40,0,1.5572,1,0,TRUE
"3208","122","Coop","1",35,0,1.3357,2,1,FALSE
"3209","122","Coop","1",55,1,1.3235,3,1,TRUE
"3210","122","Coop","1",50,1,2.3206,4,1,TRUE
"3211","122","Coop","1",50,1,1.2142,4,1,TRUE
"3212","122","Coop","0",65,1,1.2076,1,0,FALSE
"3213","122","Coop","1",35,0,1.0669,1,1,FALSE
"3214","122","Coop","0",60,1,0.9384,5,0,FALSE
"3215","122","Coop","1",65,1,0.9319,5,1,TRUE
"3216","122","Coop","0",60,1,1.6322,3,0,FALSE
"3217","122","Coop","1",50,0,1.6722,3,1,FALSE
"3218","122","Coop","1",35,0,1.3467,3,1,FALSE
"3219","122","Coop","1",55,1,0.973,3,1,TRUE
"3220","122","Coop","0",45,0,1.293,4,0,TRUE
"3221","122","Coop","0",50,1,1.0148,3,0,FALSE
"3222","122","Coop","1",55,1,0.943,3,1,TRUE
"3223","122","Coop","1",45,0,1.5445,3,1,FALSE
"3224","122","Coop","1",40,0,2.3687,3,1,FALSE
"3225","122","Coop","0",55,1,1.4409,3,0,FALSE
"3226","122","Coop","0",45,0,1.3099,4,0,TRUE
"3227","122","Coop","1",50,0,1.5842,3,1,FALSE
"3228","122","Coop","1",40,0,1.198,4,1,FALSE
"3229","122","Coop","0",60,1,1.0978,4,0,FALSE
"3230","122","Coop","1",55,1,1.0269,3,1,TRUE
"3231","122","Coop","0",45,1,1.2308,4,0,FALSE
"3232","122","Coop","0",50,1,0.8245,4,0,FALSE
"3233","122","Coop","1",50,1,2.5429,1,1,TRUE
"3234","122","Coop","1",45,1,2.4437,1,1,TRUE
"3235","122","Coop","1",60,1,1.1689,5,1,TRUE
"3236","122","Coop","0",35,0,1.2034,3,0,TRUE
"3237","122","Coop","1",60,1,1.0483,4,1,TRUE
"3238","122","Coop","0",45,1,1.0405,3,0,FALSE
"3239","122","Coop","1",50,1,1.0801,3,1,TRUE
"3240","122","Coop","0",0,0,0.9824,4,0,TRUE
"3241","122","Comp","0",45,1,1.116,3,1,TRUE
"3242","122","Comp","0",55,0,1.3287,1,1,FALSE
"3243","122","Comp","0",40,1,1.103,3,1,TRUE
"3244","122","Comp","0",50,1,0.9774,1,1,TRUE
"3245","122","Comp","0",50,1,0.9831,2,1,TRUE
"3246","122","Comp","1",60,1,1.9453,4,0,FALSE
"3247","122","Comp","1",55,1,1.9986,3,0,FALSE
"3248","122","Comp","1",40,0,1.1198,4,0,TRUE
"3249","122","Comp","1",40,1,1.4263,1,0,FALSE
"3250","122","Comp","0",55,1,1.8182,1,1,TRUE
"3251","122","Comp","0",55,1,1.1334,3,1,TRUE
"3252","122","Comp","1",55,0,2.4641,3,0,TRUE
"3253","122","Comp","1",45,1,1.0008,4,0,FALSE
"3254","122","Comp","1",50,1,1.032,4,0,FALSE
"3255","122","Comp","1",35,0,1.5657,3,0,TRUE
"3256","122","Comp","0",60,1,0.9443,3,1,TRUE
"3257","122","Comp","0",55,1,1.2359,2,1,TRUE
"3258","122","Comp","1",50,1,1.405,4,0,FALSE
"3259","122","Comp","1",55,1,0.9621,3,0,FALSE
"3260","122","Comp","0",35,1,0.9905,2,1,TRUE
"3261","122","Comp","0",50,1,1.2069,5,1,TRUE
"3262","122","Comp","0",60,1,1.8982,3,1,TRUE
"3263","122","Comp","0",50,1,1.7614,4,1,TRUE
"3264","122","Comp","1",40,1,1.646,4,0,FALSE
"3265","122","Comp","0",65,1,1.31,5,1,TRUE
"3266","122","Comp","1",55,1,1.8201,4,0,FALSE
"3267","122","Comp","1",50,1,1.0405,4,0,FALSE
"3268","122","Comp","0",60,1,1.1983,4,1,TRUE
"3269","122","Comp","1",40,1,1.0487,5,0,FALSE
"3270","122","Comp","1",0,0,1.0381,5,0,TRUE
"3271","122","Comp","0",100,1,1.2116,5,1,TRUE
"3272","122","Comp","1",45,1,1.2893,5,0,FALSE
"3273","122","Comp","0",35,0,1.4516,4,1,FALSE
"3274","122","Comp","0",50,0,2.2082,5,1,FALSE
"3275","122","Comp","1",50,1,1.9077,4,0,FALSE
"3276","122","Comp","0",40,1,1.4396,4,1,TRUE
"3277","122","Comp","0",65,1,1.1152,5,1,TRUE
"3278","122","Comp","0",45,1,0.9134,3,1,TRUE
"3279","122","Comp","1",45,1,1.0416,3,0,FALSE
"3280","122","Comp","0",50,1,1.1443,4,1,TRUE
"3281","122","Coop","0",50,0,1.7074,3,0,TRUE
"3282","122","Coop","0",40,0,1.1505,4,0,TRUE
"3283","122","Coop","0",40,1,2.5457,2,0,FALSE
"3284","122","Coop","1",60,1,1.1167,4,1,TRUE
"3285","122","Coop","0",35,0,1.5234,3,0,TRUE
"3286","122","Coop","0",55,1,0.9778,4,0,FALSE
"3287","122","Coop","1",55,1,0.8476,3,1,TRUE
"3288","122","Coop","0",45,0,1.485,3,0,TRUE
"3289","122","Coop","0",55,1,1.8993,3,0,FALSE
"3290","122","Coop","0",55,1,1.1733,2,0,FALSE
"3291","122","Coop","0",65,1,1.8595,4,0,FALSE
"3292","122","Coop","1",40,1,1.4831,3,1,TRUE
"3293","122","Coop","1",55,1,0.7511,4,1,TRUE
"3294","122","Coop","0",50,0,1.5774,1,0,TRUE
"3295","122","Coop","1",60,1,1.2733,3,1,TRUE
"3296","122","Coop","1",45,1,1.5237,2,1,TRUE
"3297","122","Coop","0",50,1,2.0838,1,0,FALSE
"3298","122","Coop","0",50,0,1.1483,3,0,TRUE
"3299","122","Coop","0",35,0,1.5232,5,0,TRUE
"3300","122","Coop","0",40,0,2.1948,3,0,TRUE
"3301","122","Coop","1",45,1,0.9742,3,1,TRUE
"3302","122","Coop","0",40,0,2.335,3,0,TRUE
"3303","122","Coop","0",65,1,1.1113,4,0,FALSE
"3304","122","Coop","0",55,1,1.142,5,0,FALSE
"3305","122","Coop","1",40,1,1.2533,3,1,TRUE
"3306","122","Coop","1",55,1,1.452,4,1,TRUE
"3307","122","Coop","0",50,1,2.2445,1,0,FALSE
"3308","122","Coop","1",45,1,0.9851,4,1,TRUE
