subj_idx,stim,response,rt,condition,want2see
2028,0,1,1.2188,1,0
2028,-5,0,1.6868,-1,0
2028,0,1,1.3365,1,0
2028,0,1,1.8276,-1,1
2028,0,1,1.3759,-1,1
2028,-1,0,1.7454,-1,0
2028,5,1,1.5807,1,0
2028,-1.5,0,1.148,-1,0
2028,1.5,1,0.7777,-1,1
2028,1.5,1,0.6493,1,0
2028,0.5,1,1.2272,-1,1
2028,0,1,1.3378,1,0
2028,1.5,1,2.091,-1,1
2028,1,1,1.5293,1,0
2028,0,1,0.7636,1,0
2028,-0.5,1,2.3051,1,0
2028,0.5,1,0.9304,-1,1
2028,0,1,2.2173,-1,1
2028,-0.5,1,2.2613,1,1
2028,-0.5,1,2.2232,-1,0
2028,0.5,1,1.0126,-1,0
2028,1,1,1.4485,1,1
2028,-1,0,2.5401,-1,1
2028,5,1,0.7024,1,1
2028,-1,0,2.5429,1,0
2028,0,1,3.9493,1,1
2028,0.5,1,0.7642,1,1
2028,-1,0,1.538,1,0
2028,1,1,0.8118,-1,0
2028,0,1,2.1814,1,1
2028,0,1,0.9536,1,1
2028,-0.5,0,2.9621,1,0
2028,-0.5,0,1.6341,-1,1
2028,0.5,1,1.0986,1,1
2028,1,1,1.3766,1,1
2028,-1,0,1.2245,-1,1
2028,1.5,1,1.037,1,1
2028,0.5,1,0.8954,1,1
2028,0.5,1,0.8853,-1,0
2028,1,1,2.0481,-1,0
2028,0,1,1.9803,1,1
2028,-1.5,0,1.6224,1,0
2028,-0.5,0,3.0076,1,0
2028,0,1,2.4652,1,1
2028,0,0,1.1849,-1,1
2028,-1.5,0,0.7999,1,0
2028,0.5,1,1.8601,-1,0
2028,-0.5,0,2.5077,1,0
2028,1,1,1.0251,-1,0
2028,1.5,1,1.0794,1,1
2028,-0.5,0,1.1212,1,0
2028,-1,0,1.3057,-1,1
2028,1.5,1,1.0036,1,1
2028,1,1,0.8297,-1,0
2028,0,1,2.0431,-1,0
2028,-0.5,0,2.0475,1,0
2028,0,0,3.2895,-1,1
2028,-1,0,1.8751,1,0
2028,-0.5,0,0.9793,-1,0
2028,1,1,1.4323,-1,1
2028,0.5,1,1.3196,1,0
2028,0.5,1,1.2688,1,0
2028,-1,0,1.4343,1,1
2028,0.5,1,0.8668,-1,1
2028,1,1,0.8261,1,0
2028,0.5,1,1.3794,1,0
2028,-0.5,1,1.481,1,0
2028,0.5,1,1.2197,1,0
2028,-0.5,0,2.791,1,1
2028,0.5,1,1.2101,-1,1
2028,1,1,0.8298,-1,1
2028,1,1,0.793,1,0
2028,1.5,1,0.7814,1,0
2028,0,1,2.7044,-1,1
2028,-0.5,0,1.888,-1,0
2028,-0.5,0,1.7748,-1,0
2028,1,1,0.7817,-1,1
2028,0.5,1,1.0801,1,0
2028,-1,0,1.4205,1,1
2028,0.5,1,2.5378,1,0
2028,1,1,1.5425,-1,1
2028,0,0,1.437,-1,0
2028,-1.5,0,1.1735,-1,0
2028,0,1,2.1909,1,0
2028,-0.5,0,3.2735,1,1
2028,0,1,1.013,-1,1
2028,-1.5,0,1.5527,1,1
2028,1,1,1.688,-1,1
2028,-1.5,0,1.3804,-1,0
2028,1.5,1,1.0821,-1,1
2028,-1,0,2.8863,1,1
2028,-0.5,1,2.3569,1,0
2028,0,1,3.7197,-1,1
2028,0,1,1.4696,1,0
2028,-5,0,1.1701,1,1
2028,0,1,1.5175,-1,1
2028,0.5,1,2.6963,-1,1
2028,-5,0,1.7018,1,0
2028,0,0,1.9334,-1,1
2028,0.5,1,2.4469,-1,0
2028,1,1,1.729,1,1
2028,-1,0,2.0942,-1,1
2028,5,1,1.2847,-1,0
2028,-0.5,0,1.6174,1,0
2028,0.5,1,0.8132,1,1
2028,1,1,0.7086,1,1
2028,0,0,3.0843,-1,1
2028,0.5,1,1.3587,1,1
2028,1,1,1.3134,-1,0
2028,-1,0,2.4942,1,0
2028,0,1,1.6554,1,1
2028,-0.5,1,3.1923,-1,0
2028,-0.5,0,1.4509,-1,1
2028,1.5,1,1.4788,-1,0
2028,-5,0,1.26,-1,1
2028,-0.5,0,2.8969,-1,1
2028,0,0,2.8154,1,0
2028,0.5,1,0.8844,1,1
2028,0,1,1.9913,-1,0
2028,-1,0,1.1206,-1,1
2028,-1,0,0.9868,1,0
2028,-0.5,1,2.4853,-1,0
2028,0.5,1,0.8259,-1,0
2028,-1.5,0,0.7396,-1,1
2028,1.5,1,1.1106,-1,0
2028,0.5,1,2.3202,1,1
2028,-1.5,0,0.9995,-1,1
2028,-1.5,0,0.9657,-1,1
2028,0,1,1.0148,-1,0
2028,0,1,3.5825,1,1
2028,1.5,1,1.6162,-1,0
2028,-0.5,0,1.1247,-1,1
2028,0.5,1,0.852,-1,0
2028,-1.5,0,1.1729,1,0
2028,1,1,1.9108,1,1
2028,0.5,0,2.0117,-1,1
2028,0,1,0.9154,-1,0
2029,-1.5,0,1.2885,-1,0
2029,0.5,1,1.7698,-1,1
2029,0.5,0,2.6699,1,1
2029,5,1,2.1029,1,0
2029,1,1,1.5953,-1,1
2029,-0.5,1,1.188,1,0
2029,-1,0,0.9633,-1,0
2029,0.5,1,2.1313,-1,1
2029,-0.5,0,3.0801,-1,0
2029,-1.5,0,1.2199,1,1
2029,0,1,2.666,-1,1
2029,0,1,1.8175,-1,1
2029,0,1,2.7336,1,0
2029,-1,0,1.1197,1,1
2029,0,0,1.1536,-1,0
2029,1,1,1.0527,1,0
2029,0.5,1,3.5058,1,0
2029,0.5,1,1.2078,-1,1
2029,0,0,2.7694,1,1
2029,0,0,1.4861,1,1
2029,0.5,1,1.4718,1,0
2029,0,0,1.9886,1,1
2029,-0.5,0,1.3927,1,1
2029,1.5,1,1.5191,1,0
2029,-1,0,0.9268,1,1
2029,-1.5,0,0.8767,1,1
2029,-0.5,0,1.8496,1,1
2029,-0.5,1,2.9636,-1,1
2029,0,1,2.0893,-1,1
2029,1.5,1,1.121,-1,1
2029,0,1,1.7052,1,0
2029,-0.5,1,2.6575,-1,1
2029,0,1,1.1184,-1,1
2029,1,1,2.3762,-1,1
2029,-0.5,0,0.9742,-1,0
2029,0,1,1.1624,1,0
2029,-0.5,0,2.478,1,1
2029,0.5,1,2.3033,1,0
2029,-0.5,0,2.6417,-1,0
2029,-5,0,1.0456,1,1
2029,-1,0,1.9235,-1,1
2029,1.5,1,1.6036,-1,0
2029,0,1,2.1425,-1,0
2029,0.5,1,2.2882,-1,0
2029,1,1,1.683,-1,0
2029,0,0,1.1487,1,0
2029,-0.5,0,0.9206,-1,1
2029,0.5,1,2.1851,-1,0
2029,1.5,1,1.2396,-1,0
2029,-1.5,0,1.0742,-1,1
2029,-0.5,0,1.5512,1,0
2029,0.5,1,2.5716,-1,0
2029,1.5,1,1.6018,-1,0
2029,0.5,0,2.3133,-1,1
2029,-1,0,1.6101,1,0
2029,-1,1,1.7836,-1,0
2029,-0.5,0,2.3485,-1,1
2029,1.5,1,1.5997,1,1
2029,0,0,1.1889,1,0
2029,-1.5,0,1.8822,-1,1
2029,1,1,1.9989,1,1
2029,0,0,1.2681,-1,1
2029,0,1,2.5708,1,1
2029,1,1,1.3184,1,1
2029,1,1,1.0762,1,1
2029,1,1,1.9955,1,1
2029,-1,0,1.6004,1,0
2029,0,0,2.4408,1,0
2029,0.5,1,1.4958,1,1
2029,1.5,1,1.456,1,1
2029,0.5,1,1.3225,1,1
2029,-0.5,0,2.7273,1,0
2029,-0.5,0,1.3564,-1,1
2029,-1,0,2.5698,1,0
2029,1,1,1.4026,-1,0
2029,-0.5,0,1.1906,-1,1
2029,0.5,0,2.8323,1,0
2029,0.5,1,1.1722,-1,0
2029,-0.5,0,0.9254,1,0
2029,0.5,0,1.1655,1,0
2029,0,0,2.1116,-1,0
2029,0,0,1.5366,1,1
2029,1,1,2.1679,-1,1
2029,1,1,1.3769,-1,1
2029,-1.5,0,1.0134,1,1
2029,0.5,0,1.0832,-1,0
2029,1.5,1,1.5428,-1,1
2029,1.5,1,1.4946,1,0
2029,0,0,2.4493,-1,0
2029,-1,0,1.5223,-1,0
2029,0.5,0,1.6969,1,1
2029,0,0,1.3312,1,1
2029,-1,0,1.0551,1,1
2029,-0.5,0,2.0344,1,1
2029,0.5,1,2.7315,1,0
2029,-1,0,1.0456,-1,0
2029,-1,0,0.9403,1,1
2029,0.5,1,0.9975,1,0
2029,1,1,2.4233,1,0
2029,0.5,1,1.9196,-1,1
2029,-0.5,0,0.9457,1,1
2029,-1.5,0,1.0524,-1,0
2029,-5,0,1.0808,-1,0
2029,0.5,1,1.1409,-1,1
2029,-0.5,0,1.7277,-1,0
2029,5,1,1.3284,-1,1
2029,1,1,1.5777,-1,1
2029,1.5,1,1.0137,-1,1
2029,-1,0,1.1822,1,1
2029,1,1,1.1668,1,0
2029,-1,0,1.2573,-1,0
2029,-1.5,0,1.0255,-1,0
2029,-1,0,1.1487,-1,0
2029,1,1,1.7439,1,0
2029,-0.5,0,1.7783,-1,0
2029,1,1,1.6074,1,0
2029,0,0,1.9273,-1,0
2029,1.5,1,1.3624,1,0
2029,0.5,1,2.1116,-1,1
2029,-0.5,0,1.9547,1,1
2029,0,0,1.7425,-1,1
2029,0,0,2.0737,1,0
2029,-1,0,1.8631,-1,1
2029,0.5,1,1.4827,1,1
2029,0.5,0,1.3495,1,0
2029,-0.5,0,0.8024,1,0
2029,-1.5,0,1.566,1,0
2029,-1.5,0,0.9665,-1,1
2029,0,1,1.2728,1,1
2029,0,0,1.9919,-1,1
2029,0.5,1,1.6847,-1,0
2029,-5,0,1.0157,1,0
2029,0,0,1.2952,-1,1
2029,5,1,1.4426,-1,0
2029,-1,0,1.3974,1,0
2029,0,0,1.5192,-1,1
2029,-1.5,0,0.9612,1,0
2029,-0.5,0,1.6616,1,0
2029,-1,0,0.7565,1,0
2029,0,0,1.7797,-1,1
2029,0,0,0.9997,-1,1
2029,0,0,2.3337,1,0
2029,-5,0,1.1041,-1,1
2029,-0.5,1,2.3048,-1,0
2029,0,0,1.7168,1,0
2029,1,1,1.3601,1,1
2029,-0.5,0,1.2655,1,0
2029,0.5,1,1.3537,1,1
2029,-1,0,0.9684,-1,1
2029,-0.5,0,1.2075,-1,1
2029,1,1,1.069,-1,0
2029,-1,0,1.0737,-1,1
2029,-0.5,0,1.2147,1,0
2029,5,1,1.3659,1,1
2029,-0.5,0,2.1245,-1,1
2029,-1.5,0,1.0383,1,0
2029,1,1,1.9235,-1,0
2029,1.5,1,0.8734,1,1
2029,1,1,1.1688,-1,0
2029,0.5,1,1.8868,-1,0
2030,0,1,1.5117,-1,1
2030,1,1,1.3668,1,0
2030,-1,0,0.96,-1,0
2030,-1.5,0,1.6466,1,1
2030,-0.5,1,2.1433,-1,1
2030,1,1,1.6142,1,0
2030,0,1,1.234,-1,1
2030,1,1,3.4139,-1,1
2030,0,0,1.503,-1,0
2030,0.5,1,1.1455,1,0
2030,-1,0,1.6787,-1,0
2030,-0.5,0,2.9421,-1,0
2030,0.5,1,1.2675,1,0
2030,0,0,1.7739,-1,0
2030,0.5,1,2.7716,-1,1
2030,-1,0,2.2357,-1,0
2030,1,1,0.7712,1,0
2030,1,1,1.6897,-1,1
2030,-0.5,0,1.0557,-1,0
2030,0,1,2.8174,1,0
2030,-0.5,0,1.8589,1,1
2030,1,1,1.4095,-1,1
2030,0.5,1,2.4213,-1,1
2030,0,0,1.7971,1,1
2030,-1,0,1.4375,1,1
2030,0.5,1,1.624,1,0
2030,-1,0,1.8037,1,1
2030,-0.5,1,2.5431,1,0
2030,-1,0,1.223,1,1
2030,0,1,2.0712,-1,1
2030,-1,0,1.1904,-1,0
2030,0.5,1,1.7059,-1,1
2030,-0.5,0,3.9776,1,1
2030,-1,0,1.2188,1,1
2030,-1.5,0,0.973,-1,0
2030,-1,0,0.9382,1,1
2030,1,1,1.5824,-1,1
2030,1.5,1,1.4071,1,0
2030,0,1,1.1763,1,0
2030,0.5,1,1.2702,1,0
2030,0.5,0,1.4692,-1,1
2030,1.5,1,1.2965,1,1
2030,1,1,1.573,1,1
2030,-1.5,0,1.4649,1,0
2030,-1,0,1.0492,-1,1
2030,0,1,1.4578,-1,0
2030,-0.5,0,1.1646,1,0
2030,0.5,1,2.183,1,1
2030,1,1,1.2925,-1,0
2030,-1,0,1.1727,1,0
2030,0,1,1.4983,1,1
2030,0.5,1,1.2706,-1,0
2030,-1.5,0,1.2494,1,0
2030,-1.5,0,1.5128,-1,1
2030,0.5,0,2.5392,1,0
2030,-0.5,0,1.187,1,0
2030,-1.5,0,1.2339,-1,1
2030,0,1,2.8995,-1,0
2030,-0.5,1,1.3756,-1,0
2030,1,1,1.1302,1,1
2030,-1.5,0,0.8082,-1,1
2030,1.5,1,0.5886,-1,0
2030,-0.5,1,1.5525,-1,0
2030,-5,0,1.5926,1,0
2030,0,1,2.1875,-1,0
2030,0,1,1.0959,-1,0
2030,1.5,1,1.307,-1,0
2030,0,0,3.011,-1,1
2030,0.5,1,1.7124,-1,0
2030,1.5,1,1.8778,1,1
2030,0,1,1.1341,-1,0
2030,1.5,1,3.3822,-1,0
2030,-0.5,0,1.2457,-1,1
2030,0.5,1,1.163,1,1
2030,-1.5,0,1.2629,1,0
2030,1,1,0.9346,1,1
2030,1,1,1.6694,-1,0
2030,-1,0,1.0311,-1,1
2030,5,1,1.478,1,1
2030,-5,0,0.7071,-1,1
2030,-0.5,0,0.992,1,1
2030,-0.5,0,0.8593,-1,0
2030,-1.5,0,1.2981,-1,0
2030,0.5,1,1.012,1,0
2030,1.5,0,3.5279,-1,0
2030,0.5,1,1.9898,-1,1
2030,0,1,2.5521,1,0
2030,-0.5,0,1.5285,-1,0
2030,0,0,2.8001,1,1
2030,-1.5,0,0.9902,-1,0
2030,1.5,1,1.2299,-1,1
2030,-0.5,1,1.9246,1,0
2030,-0.5,0,2.0639,-1,0
2030,0,1,0.9196,-1,1
2030,-1.5,0,0.9259,1,1
2030,-1,0,1.6708,-1,0
2030,0.5,1,3.3291,-1,1
2030,0,1,1.6525,1,0
2030,0,0,2.4569,-1,0
2030,-5,0,1.6335,-1,0
2030,0.5,1,1.1786,-1,1
2030,5,1,1.3348,-1,1
2030,-0.5,1,1.1924,1,0
2030,-1.5,0,1.2617,1,1
2030,0,1,1.6628,1,0
2030,-0.5,0,1.9799,-1,0
2030,1.5,1,1.441,-1,1
2030,1.5,1,0.9321,1,0
2030,0.5,1,1.5427,-1,1
2030,1,1,1.6401,-1,1
2030,1,1,0.8956,1,0
2030,1,1,1.1584,1,0
2030,0.5,1,2.0458,1,0
2030,0.5,1,1.0244,1,0
2030,0,0,3.4012,-1,0
2030,-0.5,0,1.4777,1,1
2030,-5,0,1.4008,1,1
2030,1.5,1,1.0391,1,0
2030,5,1,1.0594,1,0
2030,0,1,1.3987,1,0
2030,1,1,1.1408,-1,0
2030,-0.5,0,1.0881,-1,1
2030,-0.5,0,1.1294,-1,1
2030,0,1,1.0643,-1,0
2030,0.5,1,1.2156,-1,0
2030,0,0,1.268,1,0
2030,0.5,1,1.7179,1,1
2030,0,1,1.8249,1,1
2030,-0.5,0,0.8896,1,0
2030,-1,0,0.9835,-1,1
2030,0,1,0.9296,1,1
2030,0.5,1,1.052,-1,0
2030,-1,0,1.5065,1,0
2030,-1,0,1.0859,1,0
2030,0.5,1,2.1637,1,1
2030,-1,0,1.4689,-1,1
2030,5,1,1.339,-1,0
2030,1,1,1.3185,-1,0
2030,0,1,2.4051,-1,0
2030,-1,0,0.9303,-1,1
2030,0.5,1,2.4415,-1,0
2030,-0.5,0,2.382,1,0
2030,-0.5,0,0.9128,1,0
2030,-0.5,0,2.9378,-1,1
2030,-0.5,0,1.3143,1,0
2030,0.5,1,1.2237,1,1
2030,0,1,1.1121,1,1
2030,-1,0,1.0829,1,0
2030,-0.5,0,2.9519,-1,1
2030,0.5,1,3.0453,-1,0
2030,1.5,1,1.5192,1,1
2030,0.5,1,1.7078,1,1
2030,1,1,2.7608,1,1
2030,1,1,1.5202,1,1
2030,-0.5,0,1.248,1,0
2030,-1,0,0.8644,1,0
2030,0,0,1.8847,1,0
2030,0,1,1.586,1,1
2030,1,1,1.139,-1,0
2031,0,1,1.132,-1,1
2031,1,1,1.0106,-1,1
2031,1,1,0.9951,1,0
2031,1.5,1,0.9296,-1,1
2031,1,1,0.8187,-1,1
2031,1,1,0.7401,-1,1
2031,0,1,1.0462,1,0
2031,-1,0,0.8473,-1,0
2031,1,1,0.7684,-1,1
2031,-0.5,1,0.9394,-1,1
2031,0.5,1,0.7774,-1,1
2031,-0.5,1,0.9181,-1,1
2031,1,1,0.7365,1,0
2031,-0.5,0,0.9536,1,1
2031,0.5,1,1.6104,-1,1
2031,-1.5,0,1.1947,-1,0
2031,1,1,0.7559,1,0
2031,0,1,0.8769,-1,1
2031,-5,0,1.0916,1,1
2031,1,1,1.1128,1,0
2031,-0.5,0,1.0716,1,1
2031,0,0,1.2775,-1,0
2031,0.5,1,0.9371,1,0
2031,0.5,1,1.1144,1,0
2031,1.5,1,1.0787,-1,1
2031,0,0,0.8293,1,1
2031,0.5,1,1.1442,1,0
2031,-1,0,0.9291,-1,0
2031,-1.5,0,0.8394,1,1
2031,1.5,1,0.6806,1,0
2031,5,1,0.9023,-1,1
2031,0,1,0.7819,-1,1
2031,0.5,1,0.7347,-1,1
2031,-1,0,1.1063,1,1
2031,-1,1,1.9625,1,0
2031,-0.5,1,1.3065,-1,1
2031,0.5,1,0.9464,1,0
2031,-0.5,1,1.2067,-1,1
2031,0.5,1,1.1001,-1,1
2031,-0.5,0,1.8645,1,1
2031,0,1,1.5721,-1,0
2031,0,0,1.4551,1,0
2031,-1,0,0.8666,-1,1
2031,0.5,1,0.7817,1,1
2031,0.5,1,0.7851,1,1
2031,0.5,1,1.1028,-1,0
2031,-1,0,0.9191,1,0
2031,0.5,1,1.7363,-1,0
2031,-0.5,0,2.0326,1,0
2031,0.5,1,0.891,1,1
2031,-1,0,1.4959,1,0
2031,1,1,0.5678,1,1
2031,-1.5,0,1.0042,1,0
2031,0,1,1.0427,-1,0
2031,1,1,0.8418,-1,0
2031,1,1,0.6676,1,1
2031,1.5,1,0.9589,-1,0
2031,-0.5,0,1.6067,1,0
2031,0,1,1.6664,1,1
2031,-0.5,1,2.2927,1,1
2031,0.5,1,0.8881,-1,0
2031,-0.5,0,1.094,-1,1
2031,0.5,0,1.1299,-1,1
2031,0.5,1,1.9953,-1,0
2031,-1,0,1.0133,-1,1
2031,-0.5,0,0.6873,-1,1
2031,1,1,0.9734,1,1
2031,-1,1,1.034,1,1
2031,0.5,1,1.4687,1,1
2031,-1,1,2.2191,1,1
2031,1,0,2.1659,-1,1
2031,0.5,1,1.5388,1,1
2031,1,1,0.7196,1,1
2031,1,1,1.1598,-1,0
2031,-0.5,1,0.8375,1,1
2031,-5,0,0.8531,-1,1
2031,1.5,1,0.9619,-1,0
2031,0.5,1,0.8008,-1,0
2031,0,1,0.6814,1,1
2031,1.5,1,0.7642,-1,0
2031,1.5,1,0.7091,-1,1
2031,-0.5,0,1.9104,-1,0
2031,0,0,1.9626,-1,0
2031,5,1,0.7033,1,0
2031,0,1,1.7612,1,0
2031,-1,0,0.9367,-1,0
2031,1,1,1.4147,1,0
2031,-1,0,1.3077,-1,0
2031,1,1,0.8427,-1,1
2031,0,1,0.855,1,0
2031,0,0,1.1976,1,1
2031,0.5,1,1.235,-1,1
2031,0.5,1,1.1879,-1,1
2031,0,1,0.9164,-1,1
2031,-1.5,0,0.8394,1,1
2031,-1.5,0,0.7443,1,1
2031,-1,0,1.0629,1,1
2031,1.5,1,1.1105,1,0
2031,0,0,2.2193,1,1
2031,0,1,2.0214,-1,1
2031,0.5,1,1.1835,1,0
2031,-1,0,1.3027,-1,0
2031,-0.5,0,1.5158,1,1
2031,-0.5,0,2.777,-1,0
2031,-5,0,0.9372,-1,0
2031,1.5,1,0.8286,1,0
2031,0.5,1,0.8943,1,0
2031,0.5,1,1.0093,-1,1
2031,-0.5,1,1.8996,1,0
2031,0,0,2.4975,-1,0
2031,-0.5,0,2.5441,-1,0
2031,0,1,1.0594,1,0
2031,-0.5,0,1.3457,1,1
2031,-1.5,0,0.8042,-1,0
2031,0,1,2.5708,1,0
2031,0.5,0,2.4145,1,1
2031,-1,0,2.7458,1,1
2031,-1,0,1.7228,1,1
2031,-0.5,1,1.2962,1,0
2031,-1.5,0,0.9248,-1,0
2031,1,1,0.8104,-1,0
2031,-0.5,1,0.7848,-1,0
2031,-1,0,1.0916,-1,1
2031,5,1,1.042,-1,0
2031,-0.5,1,1.0772,-1,0
2031,-1.5,0,2.1717,-1,1
2031,0,1,1.0933,1,1
2031,-0.5,0,2.4361,1,0
2031,0,1,1.2312,-1,0
2031,-1.5,0,1.0691,1,0
2031,1.5,1,1.0142,1,1
2031,0,1,1.702,1,1
2031,-5,0,1.0545,1,0
2031,-1.5,0,1.195,-1,1
2031,1,1,1.162,-1,0
2031,0.5,1,0.8486,1,1
2031,0,0,2.5025,-1,1
2031,-0.5,0,2.4519,1,0
2031,0,1,2.1806,1,1
2031,-0.5,0,2.533,-1,1
2031,0,1,1.0105,-1,0
2031,1.5,1,0.7231,1,1
2031,-1,0,1.7724,1,0
2031,0,1,2.179,-1,0
2031,0.5,1,1.823,1,1
2031,1,1,1.0653,1,1
2031,0,1,1.6879,1,1
2031,-1,0,1.7387,-1,1
2031,0.5,1,0.8483,-1,0
2031,5,1,1.0134,1,1
2031,-0.5,0,1.3604,-1,1
2031,0,1,1.8059,-1,0
2031,-0.5,0,3.2953,1,0
2031,-1,0,2.011,-1,1
2031,0,1,1.5313,-1,0
2031,0,1,1.3062,1,1
2031,-0.5,1,1.8254,-1,0
2031,-1.5,0,1.7009,1,0
2031,-1.5,0,1.0383,-1,1
2031,1.5,1,0.8466,1,1
2032,-0.5,0,1.4445,1,0
2032,1,1,2.1037,1,1
2032,-0.5,0,2.7657,1,0
2032,-5,0,0.6546,-1,1
2032,-0.5,0,1.3958,-1,1
2032,0,0,2.9235,-1,1
2032,5,1,0.8899,1,1
2032,-1,0,0.6148,-1,1
2032,1,1,2.5351,1,1
2032,0,1,2.4106,-1,0
2032,0.5,1,1.314,-1,0
2032,-1,0,1.2665,1,0
2032,-1.5,0,1.0114,-1,1
2032,1.5,1,1.3744,1,1
2032,0.5,0,2.0898,-1,1
2032,1.5,1,1.1985,1,1
2032,-1.5,0,1.169,-1,1
2032,-1,0,1.3575,1,0
2032,0,1,2.2806,1,1
2032,0,0,2.1107,1,0
2032,-0.5,0,0.8847,-1,1
2032,-0.5,0,1.9535,1,0
2032,0.5,1,1.7444,1,1
2032,-1.5,0,0.9922,1,0
2032,-1,0,1.5778,-1,1
2032,0,1,3.4282,-1,0
2032,0.5,1,2.8724,-1,0
2032,-1.5,0,0.7679,1,0
2032,1,1,1.0328,1,1
2032,0,1,2.5015,1,1
2032,-1,0,1.7827,-1,1
2032,-0.5,0,3.4781,-1,1
2032,-1,0,3.7311,-1,1
2032,0.5,0,1.9422,1,0
2032,-0.5,0,1.0406,1,0
2032,0.5,1,3.2583,1,1
2032,1,1,1.1487,-1,0
2032,0,0,1.0043,-1,1
2032,1,1,1.7747,-1,0
2032,1,1,0.7816,-1,0
2032,0.5,1,1.8588,1,0
2032,0,0,1.6681,1,1
2032,-0.5,0,1.6617,1,1
2032,0,0,1.2331,1,1
2032,1,1,2.3567,-1,1
2032,-0.5,0,0.9172,-1,0
2032,0,1,3.1804,1,0
2032,-0.5,0,1.6647,-1,0
2032,0.5,1,1.977,1,0
2032,1.5,1,1.5101,-1,1
2032,-0.5,0,1.154,1,1
2032,0,0,2.437,1,1
2032,0.5,1,1.9388,-1,1
2032,-5,0,1.0762,-1,0
2032,1,1,1.3983,-1,1
2032,0.5,1,1.255,-1,1
2032,5,1,1.138,1,0
2032,0,1,3.1351,-1,1
2032,-1,0,1.1491,-1,0
2032,-1.5,0,2.1429,1,1
2032,0,0,1.8475,-1,0
2032,0.5,1,1.2489,1,0
2032,-1,0,0.984,-1,0
2032,0,1,2.7553,-1,1
2032,-1,0,0.88,-1,0
2032,0,1,2.4056,-1,1
2032,-0.5,0,3.2875,1,1
2032,-1,0,1.5944,1,1
2032,0,1,3.1782,1,0
2032,0,0,1.0162,1,1
2032,1.5,1,1.0731,1,0
2032,0.5,1,3.3704,1,0
2032,-1.5,0,1.0079,1,1
2032,0.5,0,3.8729,-1,0
2032,-1,0,1.3848,1,1
2032,-0.5,0,1.1264,-1,0
2032,1.5,1,1.2834,1,0
2032,-0.5,0,3.5395,-1,0
2032,0.5,1,1.4286,1,0
2032,-1,0,1.0146,1,1
2032,0,0,2.2515,-1,1
2032,1,1,2.2194,1,1
2032,0,0,1.2316,1,0
2032,0,0,2.2341,-1,1
2032,-5,0,1.2358,1,0
2032,0.5,1,1.6981,-1,0
2032,-1,0,1.2178,-1,1
2032,0,1,3.1184,1,1
2032,0.5,1,2.6305,1,1
2032,-0.5,0,3.4856,1,0
2032,-1,0,0.9052,1,0
2032,0,1,3.0591,-1,0
2032,-1.5,0,1.358,-1,1
2032,1,1,1.3691,1,1
2032,-0.5,0,2.5117,-1,1
2032,5,1,1.1257,-1,0
2032,0.5,1,2.6726,1,1
2032,1.5,1,2.5391,-1,0
2032,0.5,1,3.5409,1,1
2032,1.5,1,1.2848,-1,0
2032,-0.5,0,1.1509,1,0
2032,0,1,1.5141,1,1
2032,1,1,1.4444,-1,0
2032,0,0,1.5633,1,0
2032,1.5,1,1.7307,-1,0
2032,-0.5,0,0.9531,-1,1
2032,1.5,1,1.8935,1,1
2032,1,0,3.2595,-1,1
2032,-0.5,0,1.8497,1,0
2032,0.5,1,1.5408,1,1
2032,0,1,1.4896,1,1
2032,-0.5,0,0.7917,-1,1
2032,0.5,1,1.5113,-1,0
2032,0.5,1,1.0007,-1,0
2032,-1,0,1.1743,1,0
2032,-1.5,0,2.6538,1,0
2032,-0.5,1,2.8617,-1,0
2032,0.5,1,0.8618,-1,0
2032,-1,0,2.3176,1,0
2032,1,1,1.7481,-1,1
2032,0.5,1,1.1338,-1,1
2032,1,1,1.9345,1,0
2032,1,1,1.9104,1,0
2032,0,0,1.4755,1,1
2032,1,0,1.7502,1,1
2032,-1,0,1.1868,1,1
2032,0,0,2.426,-1,0
2032,-1.5,0,0.8232,-1,0
2032,-0.5,0,3.0775,1,1
2032,-1.5,0,1.1192,-1,0
2032,0,1,2.529,-1,1
2032,-0.5,0,3.3726,1,1
2032,0,1,2.3819,-1,1
2032,0,1,2.9167,1,0
2032,0.5,1,1.9303,-1,1
2032,-1,0,0.9048,-1,0
2032,1.5,1,0.8582,1,0
2032,-5,0,0.9325,1,1
2032,-0.5,0,1.5361,-1,0
2032,-0.5,0,1.295,-1,0
2032,1,1,1.3861,1,0
2032,0.5,0,3.0834,-1,0
2032,5,1,0.9211,-1,1
2032,-0.5,0,0.8828,1,1
2032,1.5,1,1.5179,-1,1
2032,1,1,1.4873,-1,1
2032,1,1,1.2214,1,0
2032,-1,0,1.5527,-1,0
2032,-1,0,1.9286,1,1
2032,0.5,1,2.4883,1,0
2032,0,0,1.6842,-1,0
2032,1,1,3.3836,-1,1
2032,1.5,1,1.1437,-1,1
2032,-1.5,0,1.1452,1,1
2032,-0.5,0,2.6046,-1,0
2032,0.5,1,1.5643,1,0
2032,0.5,0,2.5349,-1,0
2032,-1.5,0,1.074,-1,0
2032,-0.5,1,1.2435,1,0
2033,-5,0,0.8396,-1,0
2033,-0.5,0,0.93,1,1
2033,0,0,1.3433,1,1
2033,0.5,0,1.1406,1,1
2033,-1,0,0.6329,1,1
2033,-1.5,0,0.7779,1,1
2033,-0.5,0,1.0779,-1,0
2033,-1.5,0,0.7237,-1,0
2033,-1,0,0.6593,1,1
2033,-0.5,0,0.9139,-1,0
