,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_Intercept_subj.2021,0.048766553080666498,0.009965641188171016,0.034072180355045355,0.040627747648229386,0.047102588464250014,0.055839442159573288,0.070491978904545269,0.0009256733773231133
z_Intercept_subj.2022,0.048692237826687912,0.0099220061038178993,0.034095319251814048,0.040656437396061854,0.04697976666961734,0.055720184073444784,0.070517098211762885,0.00092293285393325419
z_Intercept_subj.2024,0.048555363099659431,0.0099098946414129929,0.03400292553939728,0.040524030198758401,0.046823538928726108,0.055607120750382155,0.069681984555378523,0.00092329950931764929
z_Intercept_subj.2027,0.048713822535565193,0.0099498196860694655,0.034076917779444216,0.040673902266886122,0.047010817653997949,0.055828685946623074,0.070693288260990403,0.00092424983191601918
z_Intercept_subj.2028,0.048839920659700345,0.0099713678696922541,0.034135581845130256,0.040792471336356356,0.047184091663251403,0.056071389954863944,0.070849070458487387,0.00092485078046604158
z_Intercept_subj.2029,0.048603665987850389,0.0099115843208622996,0.034021851124037134,0.040517195681317245,0.046906496369384605,0.055685941228386389,0.069944191543968179,0.00092353477146301754
z_Intercept_subj.2030,0.048707191137574095,0.0099437648248758108,0.034095466290498568,0.040581996663445093,0.047023900698449805,0.055911857521679646,0.070572830569609668,0.00092248931138332458
z_Intercept_subj.2031,0.048782648104416931,0.0099466611836687441,0.034173213655500655,0.040742811906150082,0.047085764490068849,0.055969056076487014,0.070658023343543375,0.00092572717275387728
z_Intercept_subj.2032,0.048581913719808613,0.0098302820057114184,0.034088768739788625,0.040462364908883067,0.046970794330523785,0.055713847609837955,0.069954750272276198,0.0009173243824802653
z_Intercept_subj.2033,0.048596906165885793,0.0099016270948355245,0.034024427127575564,0.040566654077029946,0.046926549948670536,0.055694299272496625,0.070129376177154368,0.00092153963183594823
z_Intercept_subj.2034,0.048612403968970139,0.0098816813895262392,0.034052825175940944,0.040627700053208128,0.04689240740240861,0.055673207534223577,0.069839007753338844,0.00092009576128869279
z_Intercept_subj.2035,0.048538864742310603,0.0098387439466379976,0.034054297590626531,0.040558448900303905,0.046846489443886537,0.055474807775385937,0.069721731642527859,0.00091918224784300691
z_Intercept_subj.2036,0.048582984045180411,0.0099163623354459138,0.034049532450114099,0.040500831605538336,0.046837011221233238,0.055634935092914325,0.070574777098018529,0.00092098438861602653
z_Intercept_subj.2038,0.048529179831255972,0.0098571502844960555,0.034085957350525255,0.040569734837861644,0.046906240343804639,0.055475545645262025,0.069873171296451111,0.00091755452487915815
z_Intercept_subj.2039,0.048608629084398065,0.0098946327467796871,0.034021412793141866,0.040562151597426065,0.046924253970316632,0.055621718561615408,0.070325604955852467,0.00092012772579435232
z_Intercept_subj.2040,0.04881254065331786,0.0099805878820290721,0.034096613110142684,0.040770625635337475,0.047062272929880793,0.055977785444725363,0.070612490594834071,0.00092596226404945982
z_Intercept_subj.2041,0.048712115562516069,0.0099344630193868837,0.034054110332205116,0.040727116996501743,0.04702786479108071,0.055814230037488442,0.070736903575858101,0.00092315069664490135
z_Intercept_subj.2042,0.048709241494215086,0.0098946049398402104,0.034116476728355841,0.040681404030276029,0.047120176172312407,0.055613495255935293,0.070315078098748332,0.00092032992090237151
z_Intercept_subj.2043,0.048584341798905015,0.0098169257598506119,0.034089664427950535,0.040560618361942066,0.046911419931807988,0.055508632659163795,0.069436091644986014,0.00091416688040894172
z_Intercept_subj.2044,0.048651589093477762,0.0098691713447248107,0.034017782736464122,0.040699371277678434,0.046954733818738298,0.055682307578696889,0.069917779390906001,0.00091980270024894786
z_Intercept_subj.2045,0.048552907485197382,0.0098228687189957052,0.034040195286754289,0.04038824562698802,0.046914422730983681,0.055368435562195756,0.069745525523260701,0.00091723684349296686
z_Intercept_subj.2046,0.048783563702823621,0.0099607230205392885,0.034140338018143486,0.04078090746810388,0.046978273803909641,0.055894600254846993,0.070642146772695452,0.00092603652763178417
z_Intercept_subj.2047,0.048632477131882818,0.0098817926159931891,0.034055502097708593,0.040627033066814686,0.047051355619978107,0.055511082515366378,0.070179284734307748,0.00092246795409597123
