,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.2027,0.11493224140696369,0.084730684521958324,-0.051009123586934241,0.058379633644561529,0.1143907287237311,0.17174280225440292,0.28376197327162461,0.0010389444149158903
v_Intercept_subj.2028,0.32677825696162877,0.076494596247283608,0.17511426074349351,0.27585324316233961,0.32565496484999901,0.37871615106106959,0.47627912736208294,0.00096789765069487288
v_Intercept_subj.2029,-0.22314961906321912,0.080076050653964309,-0.38186030730591058,-0.27765270473926357,-0.22321069032272103,-0.16823028472744295,-0.068031682437303398,0.0010791306793881531
v_Intercept_subj.2030,0.064445002748686878,0.073879427628504926,-0.079181796601797416,0.015121893332576283,0.064651277230018497,0.11372900779866812,0.20835100309895396,0.00088894417450604397
v_Intercept_subj.2031,0.40090232478585403,0.088100658501198456,0.23035195158902316,0.34080268866543423,0.4018997431704936,0.45987973173844732,0.57165825628214995,0.0010297263574853177
v_Intercept_subj.2032,-0.12917087608522793,0.066954866289983136,-0.25999322249388318,-0.17396015917316163,-0.12900858960001971,-0.083631558162042513,0.0034750184828076236,0.0007372071033997184
v_Intercept_subj.2033,0.18495127942630743,0.10038825212436965,-0.010912963208517285,0.11874236750015216,0.18516511924926995,0.25343454138830251,0.37831415067239199,0.0014698858954555528
v_Intercept_subj.2034,0.10866098528842649,0.071483949850407985,-0.029525079982697766,0.059764278680980124,0.10811268127039093,0.1575843507165518,0.2502552206108718,0.00093507248642414349
v_Intercept_subj.2035,0.42770213813387192,0.074311119063592446,0.28294280769578845,0.37730974515617616,0.42675512231544072,0.47762347650683146,0.57374792857223911,0.00086054368589505437
v_Intercept_subj.2036,-0.12196453760911029,0.075481789891661738,-0.26904404754593214,-0.17194096313621457,-0.12297902994267366,-0.071567137366934958,0.029876214196813466,0.00096471366054459435
v_Intercept_subj.2038,0.44522493588080897,0.083653135841763593,0.27955852482742372,0.38934760650186684,0.44560443249771686,0.50025819508208391,0.61147195104326291,0.0011207075032367423
v_Intercept_subj.2039,0.33540795419448721,0.087169788128156997,0.16703186078009741,0.27622971158991411,0.33532296167500275,0.39454030079263303,0.50901571306443749,0.0012002690952434213
v_Intercept_subj.2040,0.30270442070844877,0.072963742345980978,0.15764698198067287,0.25287982710310686,0.30302897177615895,0.35149175301338681,0.44372480798959069,0.00087181978695032285
v_Intercept_subj.2041,-0.21624173737946692,0.072396300463085317,-0.3580391785805106,-0.26563541044065653,-0.21672564618223505,-0.16776538560706886,-0.071788009177322809,0.00097539492694134842
v_Intercept_subj.2042,-0.1462176635181392,0.072573058352503966,-0.28910317438953786,-0.19544205591804031,-0.14620521761469049,-0.097641498563069556,-0.0053377334230882978,0.00094928375401598744
v_Intercept_subj.2043,-0.097794118720117881,0.072865971732100354,-0.24096398853812129,-0.14752887610171916,-0.097485480623896559,-0.048879779478596563,0.04561740794797936,0.00094827463821703958
v_Intercept_subj.2044,-0.0023157111507204975,0.078399553288089133,-0.1564616307238122,-0.054820800789977864,-0.0018870558873148036,0.050810104107686133,0.14913587024103658,0.00090380756268937444
v_Intercept_subj.2045,-0.53381439096692829,0.087783614541020558,-0.70583770143107916,-0.59211725528808767,-0.53385299805335817,-0.47352353270582043,-0.36208596361497219,0.0011611921017315844
v_Intercept_subj.2046,-0.017867531105498498,0.064371238577639628,-0.1435766819172172,-0.061174883111776532,-0.017995244168652974,0.025074327919006767,0.10917041425432428,0.00078524947012188003
v_Intercept_subj.2047,0.098727362233890531,0.071961909047862802,-0.041889929952753938,0.049700560994624055,0.098278856708760104,0.14763073074971611,0.23946976974792786,0.00089556430601085246
v_stim,0.69517167336712216,0.036827578805410613,0.62168099132365162,0.67138760914941631,0.69465957225278319,0.71862972350420162,0.76849839467608494,0.00037093207596408738
v_stim_std,0.18426092518499684,0.029808396151599796,0.13428858407604941,0.16337752954194926,0.18130410558750015,0.20176071739408069,0.25184710580282665,0.00034457726784697517
v_stim_subj.2013,0.56553187790477255,0.060439487091322006,0.44688512715865381,0.52528240546093496,0.56532668499204153,0.60636500610507449,0.68600483266798484,0.00060248328197493755
v_stim_subj.2015,1.0411461319587758,0.086505502196312367,0.87214123362893314,0.9829521309023872,1.0402900259375372,1.0986874920193042,1.2089997490767348,0.0010003611103028924
v_stim_subj.2016,0.84098926318324496,0.077788272660290259,0.69036551872819873,0.78761765530928507,0.84057996079644615,0.8934299715507662,0.99436595121208859,0.00071781402150474145
v_stim_subj.2017,0.72025922898717176,0.068882268512897984,0.58659422633382918,0.67295847497991568,0.7209206680197261,0.76650821112188527,0.85669129022079171,0.00072103432824217602
v_stim_subj.2018,0.71261359475352459,0.065972248139461662,0.58677725160301453,0.66699100740560135,0.71224459753310687,0.75569797190988608,0.84439812009545456,0.00064306949354200134
v_stim_subj.2019,0.6756929112233071,0.068017726116847282,0.54284333528676354,0.63049618456230005,0.67536778083364413,0.72168295065261023,0.80860904112434429,0.00074225179258777425
v_stim_subj.2020,0.47841838694486122,0.053903108469779845,0.37351443762780262,0.44191962224634085,0.4788904450630817,0.51478586531456327,0.58328621074840292,0.00055674634079485392
v_stim_subj.2021,0.47410901705825947,0.056370926833792905,0.36422472525974137,0.43571080717411698,0.47486475118325383,0.51259214777046602,0.5819569278329908,0.00062585916353319836
v_stim_subj.2022,0.73914452997380264,0.067170210020033497,0.60907324297368137,0.69392454682247962,0.73945785614570347,0.78430489477264453,0.8724282114562355,0.0007674851060091943
